Frame,TopLeftCornerX,TopLeftCornerY,Length,Height
3794,170.5,115.5,36,22
3795,48.5,75.5,176,162
3795,256.5,114.5,52,29
3795,309.5,98.5,42,40
3795,570.5,113.5,41,21
3795,630.5,86.5,90,136
3796,553.5,122.5,79,80
3796,565.5,197.5,155,55
3796,606.5,113.5,22,26
3797,0.5,305.5,86,62
3797,41.5,261.5,47,25
3797,67.5,199.5,54,60
3797,120.5,156.5,57,67
3797,167.5,252.5,64,38
3797,250.5,139.5,37,23
3797,330.5,213.5,83,42
3797,337.5,111.5,64,69
3797,509.5,113.5,70,22
3797,612.5,148.5,41,22
3799,319.5,162.5,71,34
3799,479.5,128.5,58,22
3799,652.5,89.5,68,67
3799,682.5,59.5,38,64
3800,387.5,79.5,114,42
3801,373.5,61.5,75,33
3804,0.5,208.5,37,45
3804,525.5,208.5,46,31
3804,607.5,218.5,40,22
3805,228.5,243.5,71,22
3805,358.5,244.5,77,31
3806,37.5,253.5,30,27
3808,0.5,308.5,86,118
3808,129.5,307.5,44,26
3808,207.5,270.5,38,25
3809,10.5,178.5,40,21
3809,281.5,193.5,31,26
3810,513.5,255.5,112,49
3811,64.5,245.5,66,37
3811,235.5,111.5,78,75
3811,415.5,64.5,92,76
3812,221.5,92.5,29,29
3813,20.5,159.5,76,34
3813,271.5,196.5,56,24
3813,397.5,175.5,23,22
3814,0.5,287.5,119,40
3814,449.5,145.5,123,81
3816,435.5,270.5,77,23
3816,608.5,281.5,68,68
3816,668.5,295.5,52,52
3817,644.5,50.5,36,27
3819,626.5,186.5,23,27
3819,638.5,152.5,26,45
3819,679.5,85.5,28,41
3820,636.5,78.5,35,25
3821,90.5,251.5,87,55
3821,142.5,285.5,154,49
3821,212.5,202.5,47,37
3821,606.5,130.5,108,79
3822,104.5,127.5,34,21
3823,0.5,127.5,113,145
3823,116.5,169.5,28,27
3823,355.5,121.5,46,41
3823,498.5,111.5,100,72
3824,134.5,237.5,31,23
3826,23.5,279.5,179,86
3826,140.5,182.5,116,97
3826,312.5,198.5,77,54
3827,0.5,34.5,36,62
3827,18.5,0.5,69,83
3827,88.5,41.5,43,27
3828,9.5,96.5,34,33
3828,160.5,70.5,74,48
3828,218.5,113.5,59,36
3828,235.5,64.5,82,57
3828,599.5,122.5,50,36
3829,66.5,146.5,82,87
3829,140.5,198.5,126,42
3829,172.5,243.5,190,57
3829,689.5,134.5,31,71
3832,22.5,117.5,72,40
3832,152.5,159.5,90,40
3832,401.5,200.5,71,27
3832,444.5,166.5,37,34
3832,636.5,351.5,84,53
3833,97.5,219.5,49,26
3833,156.5,222.5,42,22
3833,306.5,213.5,31,29
3833,541.5,223.5,30,32
3834,499.5,164.5,91,22
3835,435.5,164.5,90,57
3837,583.5,233.5,36,24
3838,28.5,151.5,101,70
3839,599.5,151.5,110,99
3840,23.5,312.5,113,56
3840,72.5,111.5,648,369
3840,84.5,217.5,73,73
3840,156.5,221.5,70,40
3841,89.5,265.5,32,32
3841,141.5,159.5,295,215
3847,131.5,50.5,46,32
3848,0.5,355.5,22,24
3848,163.5,289.5,45,29
3848,251.5,318.5,66,27
3848,489.5,185.5,30,22
3848,689.5,88.5,31,72
3851,271.5,124.5,28,21
3851,359.5,95.5,34,27
3851,378.5,84.5,42,27
3855,190.5,180.5,35,22
3855,255.5,180.5,62,22
3855,407.5,107.5,123,60
3855,613.5,68.5,64,43
3855,660.5,108.5,60,31
3856,62.5,30.5,92,74
3856,599.5,164.5,43,28
3858,336.5,209.5,28,28
3859,90.5,283.5,75,26
3859,221.5,214.5,32,32
3859,253.5,182.5,89,56
3859,306.5,197.5,128,70
3859,590.5,164.5,73,41
3860,642.5,182.5,41,38
3860,678.5,207.5,42,45
3861,220.5,9.5,70,26
3861,426.5,102.5,41,36
3861,439.5,302.5,194,176
3861,463.5,121.5,33,39
3861,552.5,235.5,103,80
3862,345.5,260.5,46,32
3862,449.5,202.5,49,25
3865,521.5,213.5,80,22
3867,606.5,19.5,21,29
3867,621.5,46.5,26,29
3867,638.5,73.5,40,36
3868,71.5,139.5,30,28
3868,286.5,63.5,57,26
3868,314.5,30.5,30,22
3868,376.5,27.5,36,22
3868,471.5,0.5,44,26
3868,599.5,0.5,121,52
3869,14.5,84.5,72,75
3869,85.5,114.5,32,33
3869,300.5,252.5,118,73
3870,301.5,221.5,37,21
3870,407.5,223.5,30,22
3871,0.5,0.5,73,104
3871,387.5,117.5,29,24
3871,545.5,117.5,99,92
3871,582.5,193.5,138,158
3871,692.5,220.5,21,23
3872,672.5,216.5,48,79
3875,74.5,11.5,94,29
3879,246.5,87.5,28,25
3879,362.5,131.5,30,22
3880,23.5,43.5,384,388
3880,350.5,85.5,75,43
3880,413.5,144.5,286,273
3880,635.5,312.5,85,114
3880,688.5,238.5,32,26
3882,483.5,25.5,33,23
3882,549.5,61.5,41,34
3882,586.5,96.5,66,38
3883,119.5,108.5,169,139
3883,638.5,329.5,82,62
3884,659.5,133.5,25,48
3885,4.5,113.5,46,22
3885,155.5,147.5,49,49
3885,162.5,244.5,230,137
3885,296.5,205.5,45,26
3886,0.5,247.5,68,49
3887,185.5,190.5,142,26
3887,215.5,98.5,70,52
3887,340.5,92.5,74,42
3887,462.5,116.5,65,46
3887,469.5,246.5,167,46
3887,513.5,148.5,72,43
3887,626.5,259.5,50,39
3887,693.5,212.5,27,22
3890,487.5,227.5,33,24
3892,25.5,253.5,37,30
3893,136.5,65.5,68,31
3894,150.5,172.5,35,30
3894,222.5,151.5,51,47
3894,274.5,161.5,40,37
3894,397.5,213.5,122,25
3894,447.5,149.5,63,43
3894,598.5,195.5,40,25
3895,0.5,348.5,43,35
3895,85.5,301.5,56,64
3895,150.5,315.5,137,163
3895,183.5,211.5,91,69
3895,221.5,375.5,194,105
3895,281.5,203.5,88,49
3895,295.5,159.5,32,21
3895,442.5,97.5,66,65
3895,636.5,29.5,40,29
3896,0.5,108.5,39,63
3896,255.5,113.5,35,23
3896,352.5,279.5,96,47
3900,32.5,175.5,51,25
3900,264.5,72.5,61,47
3900,324.5,48.5,87,53
3901,0.5,305.5,67,165
3901,1.5,115.5,123,88
3901,47.5,269.5,252,195
3901,122.5,110.5,63,32
3901,154.5,170.5,63,32
3901,277.5,144.5,41,29
3901,611.5,234.5,55,36
3903,293.5,139.5,62,56
3903,594.5,231.5,126,91
3904,319.5,302.5,176,140
3904,407.5,133.5,57,31
3904,574.5,242.5,53,24
3904,598.5,166.5,27,24
3906,0.5,88.5,105,239
3906,144.5,105.5,34,38
3907,66.5,79.5,96,64
3907,156.5,60.5,36,25
3907,220.5,12.5,52,45
3907,324.5,13.5,65,23
3915,607.5,56.5,62,33
3917,650.5,94.5,44,28
3918,157.5,229.5,73,21
3919,0.5,17.5,50,41
3919,0.5,199.5,281,281
3920,38.5,115.5,39,36
3920,288.5,51.5,25,22
3920,377.5,85.5,176,90
3920,388.5,42.5,33,37
3920,416.5,46.5,37,21
3920,527.5,28.5,30,30
3922,89.5,95.5,80,74
3922,320.5,112.5,209,141
3923,583.5,65.5,41,27
3924,381.5,124.5,123,46
3924,672.5,190.5,48,40
3926,339.5,312.5,90,24
3929,0.5,71.5,37,21
3929,87.5,85.5,99,22
3929,138.5,54.5,39,23
3929,238.5,59.5,94,60
3929,355.5,80.5,84,60
3929,459.5,83.5,27,33
3929,606.5,258.5,114,108
3930,117.5,47.5,32,21
3930,630.5,227.5,90,44
3931,579.5,106.5,41,35
3933,0.5,102.5,48,26
3933,606.5,335.5,43,47
3933,647.5,376.5,31,27
3934,439.5,58.5,63,23
3936,1.5,172.5,40,22
3936,107.5,134.5,58,46
3936,107.5,199.5,38,24
3936,178.5,73.5,108,114
3936,338.5,115.5,45,26
3936,348.5,58.5,198,220
3936,548.5,129.5,172,225
3940,408.5,218.5,42,32
3941,27.5,74.5,58,36
3941,144.5,94.5,56,41
3941,342.5,271.5,194,148
3941,460.5,178.5,56,51
3941,631.5,302.5,80,35
3942,649.5,309.5,71,67
3944,0.5,111.5,36,21
3944,318.5,183.5,79,30
3946,666.5,0.5,54,45
3947,27.5,126.5,25,25
3950,0.5,255.5,48,26
3950,20.5,224.5,63,37
3950,120.5,260.5,50,27
3950,126.5,198.5,47,49
3950,174.5,178.5,141,108
3950,305.5,197.5,38,26
3950,341.5,175.5,123,48
3950,348.5,239.5,69,35
3950,408.5,371.5,143,102
3950,413.5,222.5,56,35
3950,480.5,176.5,67,36
3950,606.5,168.5,78,34
3950,656.5,165.5,28,22
3950,673.5,178.5,47,82
3951,63.5,136.5,79,28
3951,143.5,137.5,75,35
3951,256.5,201.5,67,46
3951,424.5,226.5,63,24
3951,548.5,295.5,54,25
3951,694.5,324.5,26,27
3952,335.5,74.5,58,42
3952,406.5,70.5,41,30
3952,528.5,41.5,44,35
3954,88.5,205.5,29,21
3958,0.5,385.5,64,95
3958,213.5,173.5,52,32
3959,602.5,174.5,99,52
3960,484.5,166.5,30,27
3960,516.5,126.5,37,45
3960,574.5,122.5,57,41
3961,55.5,106.5,67,35
3961,115.5,77.5,32,33
3961,174.5,48.5,28,22
3961,301.5,61.5,62,23
3961,352.5,50.5,124,49
3964,15.5,113.5,32,23
3965,25.5,387.5,51,24
3965,70.5,432.5,60,41
3965,500.5,194.5,60,30
3967,3.5,0.5,203,156
3967,205.5,0.5,151,70
3967,350.5,10.5,86,69
3967,673.5,62.5,21,22
3967,690.5,111.5,30,23
3968,55.5,87.5,71,61
3968,214.5,25.5,40,33
3968,328.5,0.5,38,24
3968,502.5,0.5,218,144
3970,31.5,235.5,41,26
3970,121.5,248.5,57,36
3970,241.5,251.5,37,29
3970,562.5,283.5,32,27
3971,148.5,288.5,129,97
3972,14.5,37.5,26,26
3972,53.5,64.5,290,228
3972,224.5,5.5,79,27
3974,18.5,229.5,57,71
3974,102.5,280.5,128,86
3974,175.5,213.5,45,21
3974,229.5,279.5,48,30
3974,505.5,84.5,75,31
3977,46.5,147.5,113,44
3979,353.5,413.5,84,34
3979,474.5,343.5,52,39
3979,519.5,335.5,27,25
3980,35.5,228.5,63,34
3980,504.5,159.5,82,24
3981,543.5,104.5,45,21
3981,549.5,56.5,44,23
3982,35.5,299.5,21,23
3982,61.5,290.5,111,51
3982,393.5,216.5,41,30
3982,534.5,192.5,37,30
3984,494.5,111.5,88,34
3986,553.5,0.5,48,34
3986,594.5,30.5,78,62
3986,672.5,0.5,33,28
3987,275.5,67.5,45,21
3988,135.5,132.5,46,42
3988,182.5,153.5,24,25
3988,636.5,265.5,54,35
3989,274.5,33.5,62,60
3989,565.5,202.5,26,27
3989,611.5,233.5,30,33
3989,677.5,295.5,31,30
3991,389.5,154.5,22,22
3991,564.5,246.5,79,21
3991,695.5,401.5,25,58
3992,571.5,218.5,29,33
3993,0.5,300.5,28,42
3994,0.5,289.5,31,28
3995,28.5,193.5,124,84
3995,317.5,214.5,29,28
3995,572.5,285.5,25,28
3996,0.5,311.5,124,169
3996,100.5,307.5,241,173
3996,161.5,152.5,86,49
3996,210.5,207.5,433,174
3996,337.5,127.5,103,68
3997,464.5,125.5,22,23
3997,548.5,106.5,29,26
3999,60.5,319.5,229,71
4000,486.5,298.5,29,21
4000,609.5,268.5,47,39
4003,8.5,237.5,41,33
4003,47.5,237.5,31,23
4003,84.5,215.5,54,37
4003,103.5,197.5,26,29
4003,119.5,271.5,293,146
4003,183.5,214.5,31,50
4003,209.5,208.5,63,56
4003,236.5,159.5,59,48
4003,296.5,108.5,118,89
4003,520.5,119.5,67,80
4003,674.5,132.5,46,55
4004,338.5,169.5,48,47
4005,0.5,0.5,240,480
4005,564.5,231.5,92,35
4006,0.5,214.5,28,34
4006,115.5,215.5,33,21
4006,310.5,226.5,41,21
4006,352.5,220.5,38,28
4006,387.5,206.5,44,43
4006,507.5,249.5,98,37
4006,548.5,287.5,39,22
4006,610.5,227.5,63,48
4006,699.5,372.5,21,37
4012,477.5,14.5,75,37
4012,646.5,42.5,43,27
4013,93.5,85.5,33,29
4013,450.5,139.5,76,43
4013,654.5,186.5,50,21
4014,95.5,16.5,108,40
4014,207.5,35.5,43,31
4014,252.5,42.5,42,29
4014,314.5,57.5,41,34
4014,363.5,81.5,53,33
4014,411.5,197.5,113,53
4014,447.5,139.5,60,30
4014,677.5,264.5,43,43
4015,101.5,106.5,67,33
4015,188.5,144.5,130,40
4015,404.5,34.5,97,61
4015,507.5,45.5,34,21
4015,542.5,8.5,102,79
4015,617.5,172.5,41,42
4015,659.5,152.5,61,78
4015,666.5,50.5,54,72
4016,209.5,143.5,26,26
4016,699.5,454.5,21,26
4017,537.5,365.5,183,115
4019,369.5,83.5,161,77
4020,185.5,52.5,64,35
4020,491.5,218.5,75,51
4020,557.5,206.5,41,42
4020,633.5,390.5,38,65
4020,651.5,281.5,42,35
4022,421.5,239.5,106,43
4023,179.5,13.5,27,21
4023,351.5,61.5,62,55
4023,522.5,119.5,52,56
4023,607.5,163.5,30,22
4024,677.5,134.5,43,27
4024,690.5,160.5,30,22
4025,0.5,304.5,66,130
4025,167.5,362.5,51,22
4025,556.5,143.5,31,22
4026,107.5,87.5,70,42
4026,620.5,450.5,90,30
4028,426.5,231.5,31,22
4028,554.5,275.5,28,26
4031,14.5,133.5,53,69
4031,133.5,43.5,94,72
4031,238.5,35.5,35,23
4031,361.5,365.5,165,115
4032,33.5,79.5,124,77
4032,248.5,65.5,117,137
4032,359.5,196.5,58,43
4033,188.5,186.5,65,38
4033,469.5,85.5,60,22
4035,62.5,188.5,63,67
4035,110.5,182.5,75,55
4035,685.5,255.5,35,44
4036,10.5,17.5,45,26
4037,0.5,277.5,44,57
4037,130.5,115.5,46,37
4039,168.5,109.5,23,23
4039,430.5,165.5,36,24
4040,0.5,450.5,70,30
4040,311.5,199.5,100,109
4040,572.5,146.5,55,33
4040,641.5,66.5,79,78
4040,678.5,172.5,42,35
4042,472.5,293.5,72,40
4043,26.5,128.5,68,39
4043,58.5,159.5,64,43
4043,187.5,150.5,64,53
4043,243.5,161.5,71,45
4043,365.5,169.5,163,99
4043,486.5,188.5,69,69
4043,487.5,295.5,214,155
4043,579.5,232.5,26,21
4043,648.5,245.5,34,31
4043,650.5,325.5,70,150
4043,684.5,254.5,36,40
4044,54.5,151.5,39,27
4045,340.5,137.5,34,21
4045,642.5,303.5,41,55
4046,93.5,284.5,37,40
4046,242.5,316.5,33,22
4047,474.5,261.5,31,23
4047,509.5,259.5,44,31
4047,532.5,335.5,22,26
4047,581.5,275.5,41,23
4049,0.5,292.5,28,21
4049,64.5,254.5,27,33
4052,167.5,68.5,80,25
4053,150.5,414.5,34,27
4053,255.5,342.5,61,56
4053,263.5,279.5,41,24
4053,279.5,294.5,44,48
4053,308.5,319.5,69,88
4053,365.5,251.5,26,22
4053,578.5,220.5,39,29
4056,141.5,84.5,67,38
4056,362.5,121.5,86,64
4056,496.5,192.5,50,21
4059,77.5,88.5,42,35
4059,153.5,110.5,45,28
4059,312.5,139.5,23,22
4059,378.5,165.5,40,25
4060,326.5,252.5,54,23
4060,425.5,163.5,31,39
4060,441.5,195.5,109,78
4060,492.5,138.5,29,22
4060,619.5,179.5,58,33
4060,657.5,144.5,31,28
4061,482.5,286.5,39,37
4063,0.5,154.5,28,37
4063,55.5,55.5,31,34
4063,87.5,63.5,26,22
4063,182.5,0.5,309,263
4063,492.5,127.5,73,58
4063,543.5,210.5,56,49
4063,572.5,176.5,55,31
4063,656.5,202.5,30,29
4063,675.5,300.5,45,44
4063,696.5,212.5,24,37
4064,277.5,228.5,419,149
4068,178.5,163.5,96,31
4068,648.5,301.5,65,44
4069,7.5,213.5,141,78
4070,551.5,173.5,46,25
4071,52.5,176.5,30,31
4071,173.5,229.5,73,29
4071,204.5,154.5,47,38
4071,392.5,216.5,64,21
4071,538.5,265.5,109,32
4073,83.5,323.5,391,157
4074,0.5,114.5,32,28
4074,122.5,59.5,36,35
4074,173.5,83.5,26,27
4074,202.5,93.5,32,29
4074,296.5,193.5,98,25
4074,306.5,142.5,93,28
4074,317.5,109.5,30,27
4074,529.5,110.5,36,38
4074,629.5,153.5,91,57
4076,324.5,99.5,33,25
4076,396.5,144.5,32,25
4076,550.5,228.5,37,22
4076,660.5,258.5,40,36
4077,114.5,121.5,35,25
4077,199.5,163.5,72,25
4077,332.5,197.5,48,34
4077,636.5,305.5,50,44
4079,336.5,119.5,52,39
4079,448.5,182.5,31,21
4079,504.5,232.5,54,56
4079,563.5,290.5,36,27
4079,571.5,261.5,35,35
4079,619.5,354.5,34,43
4079,670.5,397.5,44,46
4080,0.5,279.5,189,82
4081,30.5,131.5,33,23
4081,426.5,124.5,26,22
4081,463.5,127.5,62,38
4084,155.5,317.5,22,23
4084,172.5,371.5,114,79
4087,146.5,8.5,74,87
4088,8.5,229.5,64,38
4088,554.5,44.5,46,34
4088,608.5,14.5,112,96
4089,193.5,100.5,44,38
4089,276.5,124.5,37,33
4089,353.5,146.5,26,21
4089,429.5,162.5,29,21
4091,186.5,60.5,49,36
4091,292.5,86.5,53,27
4091,298.5,156.5,74,38
4091,390.5,107.5,31,21
4091,429.5,99.5,31,30
4091,509.5,157.5,73,52
4092,0.5,0.5,240,209
4092,195.5,0.5,312,249
4093,35.5,4.5,36,23
4093,42.5,26.5,56,45
4093,94.5,0.5,60,27
4093,462.5,61.5,122,42
4093,505.5,2.5,46,30
4093,544.5,0.5,50,37
4093,593.5,20.5,40,29
4093,637.5,58.5,30,22
4094,279.5,15.5,61,31
4094,436.5,37.5,31,27
4096,0.5,198.5,54,40
4096,72.5,193.5,21,24
4096,99.5,185.5,31,29
4096,269.5,156.5,33,30
4096,379.5,144.5,45,49
4096,576.5,134.5,51,22
4096,691.5,168.5,29,32
4097,134.5,91.5,47,21
4097,634.5,206.5,24,21
4100,24.5,367.5,268,113
4100,293.5,353.5,408,127
4102,19.5,158.5,66,30
4102,82.5,32.5,29,32
4102,529.5,147.5,65,35
4104,288.5,158.5,82,24
4104,538.5,77.5,51,43
4108,0.5,213.5,71,66
4111,68.5,44.5,100,25
4113,0.5,152.5,76,97
4113,533.5,133.5,173,167
4115,0.5,331.5,103,86
4115,68.5,300.5,44,28
4115,113.5,276.5,74,59
4115,117.5,372.5,26,28
4115,135.5,329.5,66,68
4115,173.5,265.5,25,21
4115,178.5,286.5,30,28
4115,200.5,317.5,251,82
4115,202.5,282.5,89,65
4115,367.5,216.5,157,71
4115,595.5,168.5,43,23
4115,610.5,233.5,94,36
4116,74.5,6.5,56,34
4116,82.5,112.5,419,275
4116,208.5,0.5,87,40
4116,242.5,0.5,217,98
4116,495.5,233.5,218,162
4117,254.5,313.5,99,21
4117,298.5,243.5,116,61
4118,593.5,187.5,30,27
4118,623.5,203.5,21,25
4123,225.5,136.5,34,22
4123,324.5,149.5,81,52
4124,78.5,157.5,25,26
4127,473.5,339.5,69,141
4127,500.5,323.5,44,71
4127,545.5,378.5,94,42
4127,549.5,39.5,35,21
4127,550.5,2.5,51,32
4127,586.5,0.5,134,129
4127,599.5,342.5,45,44
4127,673.5,417.5,30,21
4127,675.5,447.5,45,33
4129,0.5,167.5,77,51
4129,272.5,248.5,26,27
4129,621.5,404.5,82,26
4130,0.5,242.5,26,60
4130,26.5,236.5,52,29
4130,38.5,247.5,50,32
4130,90.5,188.5,75,51
4130,209.5,163.5,93,31
4130,477.5,90.5,87,61
4130,538.5,75.5,23,22
4130,561.5,115.5,125,30
4130,659.5,80.5,56,25
4134,0.5,184.5,26,22
4134,139.5,257.5,42,29
4135,322.5,224.5,67,55
4135,571.5,348.5,65,51
4135,631.5,412.5,45,32
4135,634.5,380.5,25,30
4135,690.5,446.5,30,29
4136,635.5,238.5,85,76
4138,12.5,300.5,36,43
4138,106.5,254.5,62,40
4138,432.5,122.5,32,30
4141,441.5,331.5,94,48
4142,330.5,86.5,23,25
4142,652.5,303.5,63,65
4143,49.5,22.5,63,55
4143,112.5,35.5,26,22
4143,243.5,53.5,32,23
4143,369.5,62.5,47,43
4143,541.5,107.5,31,29
4144,260.5,39.5,43,24
4144,436.5,43.5,48,23
4144,596.5,32.5,21,23
4147,461.5,37.5,141,75
4147,605.5,46.5,42,29
4148,0.5,183.5,58,55
4148,55.5,196.5,36,21
4148,202.5,125.5,33,25
4148,349.5,72.5,49,34
4149,644.5,443.5,67,37
4151,0.5,30.5,31,38
4151,37.5,130.5,155,225
4151,47.5,0.5,37,29
4152,608.5,336.5,103,86
4154,353.5,99.5,32,25
4155,299.5,147.5,34,21
4157,265.5,102.5,103,34
4157,498.5,143.5,157,44
4158,0.5,343.5,39,39
4158,184.5,200.5,61,30
4158,245.5,89.5,101,110
4158,367.5,67.5,75,48
4158,411.5,44.5,27,33
4158,436.5,0.5,83,79
4158,643.5,0.5,55,21
4159,514.5,8.5,64,40
4160,33.5,36.5,26,26
4160,52.5,64.5,45,32
4160,109.5,43.5,32,31
4160,235.5,92.5,31,23
4160,531.5,381.5,27,26
4161,0.5,142.5,21,24
4161,67.5,222.5,188,71
4161,233.5,163.5,127,93
4161,405.5,217.5,43,32
4162,213.5,163.5,32,27
4162,333.5,230.5,111,32
4163,70.5,304.5,22,27
4163,88.5,287.5,22,27
4163,382.5,145.5,39,23
4165,688.5,7.5,32,22
4166,3.5,33.5,270,180
4166,278.5,110.5,41,42
4166,312.5,198.5,99,34
4166,374.5,165.5,52,45
4166,482.5,191.5,44,33
4167,291.5,55.5,86,63
4167,372.5,43.5,108,50
4168,0.5,0.5,25,35
4168,107.5,45.5,116,42
4168,676.5,335.5,44,38
4169,0.5,130.5,30,69
4169,39.5,120.5,77,46
4169,202.5,96.5,70,22
4170,137.5,73.5,34,24
4170,151.5,86.5,38,24
4170,195.5,20.5,66,61
4170,246.5,109.5,98,59
4170,317.5,0.5,88,39
4170,344.5,40.5,71,35
4170,502.5,0.5,161,43
4171,87.5,111.5,27,21
4173,255.5,199.5,22,25
4173,441.5,150.5,43,21
4175,573.5,230.5,102,40
4176,596.5,370.5,61,21
4177,267.5,46.5,44,39
4177,336.5,96.5,22,21
4177,601.5,296.5,32,22
4179,118.5,73.5,58,28
4179,289.5,92.5,30,25
4181,90.5,313.5,28,21
4181,341.5,136.5,100,60
4181,497.5,93.5,46,47
4182,206.5,152.5,49,39
4182,307.5,171.5,34,27
4182,511.5,206.5,43,28
4182,564.5,260.5,106,35
4183,35.5,80.5,42,33
4184,107.5,258.5,37,31
4184,478.5,300.5,62,57
4185,31.5,243.5,43,22
4185,139.5,200.5,190,69
4185,145.5,120.5,122,94
4185,420.5,101.5,89,26
4185,500.5,117.5,54,22
4185,545.5,27.5,92,104
4186,0.5,311.5,148,142
4186,31.5,264.5,68,50
4186,140.5,253.5,53,21
4186,146.5,306.5,195,99
4186,202.5,240.5,71,21
4186,462.5,268.5,74,38
4186,610.5,108.5,77,26
4188,0.5,253.5,137,132
4188,147.5,132.5,198,59
4188,482.5,102.5,169,176
4188,668.5,150.5,52,64
4191,0.5,239.5,231,143
4193,50.5,219.5,41,30
4194,421.5,129.5,36,30
4194,485.5,78.5,22,28
4195,661.5,285.5,59,44
4196,421.5,342.5,32,27
4196,529.5,331.5,37,33
4197,6.5,255.5,41,29
4198,685.5,265.5,35,31
4199,0.5,212.5,77,50
4199,166.5,112.5,82,53
4199,208.5,86.5,34,33
4200,0.5,214.5,31,46
4200,10.5,199.5,126,23
4200,29.5,158.5,97,28
4201,124.5,93.5,79,79
4201,252.5,70.5,24,26
4202,508.5,222.5,55,27
4203,443.5,205.5,60,42
4203,522.5,233.5,25,22
4205,41.5,77.5,64,28
4205,106.5,55.5,103,74
4205,264.5,71.5,44,48
4205,288.5,155.5,83,36
4205,535.5,207.5,50,35
4207,81.5,236.5,43,32
4207,112.5,125.5,29,27
4207,359.5,66.5,109,103
4207,405.5,0.5,46,39
4207,432.5,26.5,37,21
4207,616.5,80.5,104,81
4209,0.5,2.5,56,116
4209,0.5,119.5,56,221
4210,576.5,226.5,144,55
4211,199.5,318.5,287,156
4212,57.5,0.5,284,192
4216,381.5,244.5,54,50
4217,0.5,423.5,52,37
4217,138.5,413.5,55,26
4217,468.5,320.5,66,22
4217,586.5,255.5,26,26
4217,604.5,287.5,44,28
4218,167.5,305.5,27,26
4218,194.5,280.5,35,35
4219,184.5,35.5,100,35
4220,63.5,248.5,67,67
4220,153.5,248.5,47,22
4222,568.5,390.5,101,55
4222,650.5,387.5,55,26
4224,0.5,187.5,36,25
4224,21.5,301.5,272,158
4224,197.5,126.5,212,155
4224,450.5,230.5,62,38
4225,0.5,352.5,190,123
4225,405.5,365.5,22,21
4225,508.5,368.5,74,52
4226,142.5,90.5,30,38
4226,235.5,63.5,51,29
4226,451.5,11.5,30,22
4227,7.5,260.5,70,34
4227,438.5,229.5,21,23
4229,63.5,0.5,71,21
4229,666.5,223.5,29,26
4231,167.5,74.5,46,26
4231,241.5,67.5,85,47
4231,266.5,50.5,39,24
4231,417.5,101.5,193,83
4232,61.5,203.5,41,21
4232,64.5,163.5,44,26
4233,68.5,99.5,25,27
4233,103.5,88.5,33,31
4233,161.5,71.5,201,127
4233,241.5,133.5,192,116
4233,313.5,14.5,101,82
4233,430.5,130.5,134,72
4233,500.5,0.5,49,24
4234,37.5,119.5,37,26
4234,79.5,154.5,58,26
4234,292.5,131.5,137,72
4234,489.5,169.5,73,57
4236,1.5,200.5,64,45
4236,64.5,183.5,73,59
4237,0.5,428.5,26,52
4237,20.5,318.5,36,22
4238,0.5,328.5,216,152
4240,0.5,328.5,55,39
4240,186.5,215.5,38,37
4241,310.5,248.5,268,95
4242,144.5,58.5,57,29
4242,352.5,5.5,48,42
4242,442.5,4.5,50,43
4249,145.5,120.5,32,30
4249,383.5,65.5,64,21
4249,474.5,41.5,85,39
4249,563.5,45.5,41,28
4250,110.5,230.5,83,25
4250,212.5,170.5,34,25
4250,312.5,280.5,91,30
4250,474.5,249.5,45,26
4250,489.5,292.5,76,45
4250,692.5,296.5,23,21
4252,96.5,23.5,38,44
4252,177.5,19.5,78,62
4253,0.5,304.5,124,59
4253,351.5,117.5,218,68
4254,41.5,210.5,37,31
4254,67.5,284.5,348,196
4254,198.5,122.5,47,47
4256,112.5,107.5,23,21
4260,90.5,70.5,88,48
4260,247.5,58.5,24,23
4260,296.5,99.5,98,27
4260,477.5,61.5,70,41
4260,655.5,95.5,44,29
4265,32.5,85.5,39,27
4266,67.5,155.5,24,23
4267,55.5,160.5,27,28
4267,88.5,136.5,40,40
4267,157.5,194.5,57,30
4267,296.5,182.5,71,88
4267,392.5,186.5,22,23
4267,545.5,217.5,42,41
4268,55.5,67.5,52,30
4268,85.5,1.5,62,21
4268,91.5,79.5,110,50
4270,12.5,255.5,26,30
4271,101.5,155.5,95,102
4272,94.5,231.5,102,69
4272,369.5,275.5,58,44
4272,492.5,322.5,77,44
4272,655.5,333.5,48,57
4273,0.5,115.5,44,56
4273,112.5,135.5,30,22
4273,187.5,125.5,44,23
4273,297.5,136.5,39,24
4273,336.5,145.5,50,22
4273,652.5,221.5,65,30
4274,0.5,229.5,80,92
4274,49.5,52.5,29,23
4276,102.5,141.5,66,34
4276,354.5,33.5,139,45
4278,0.5,135.5,25,29
4278,266.5,186.5,133,41
4278,644.5,331.5,76,22
4279,0.5,242.5,150,238
4279,142.5,254.5,46,38
4279,257.5,230.5,41,23
4279,511.5,111.5,94,39
4280,264.5,172.5,77,23
4280,472.5,377.5,248,103
4281,0.5,92.5,48,33
4281,0.5,245.5,77,59
4281,49.5,73.5,62,55
4281,59.5,180.5,289,75
4282,60.5,204.5,41,24
4282,456.5,13.5,44,33
4282,692.5,0.5,28,21
4283,0.5,135.5,34,31
4283,291.5,270.5,190,30
4283,578.5,175.5,71,30
4283,647.5,169.5,54,28
4284,530.5,213.5,34,29
4285,331.5,101.5,102,28
4286,68.5,128.5,69,40
